Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.8.8.130,52719,77.103.197.35,47872,6,896032,454.2248491125,8.9282525624,128004.571428571,148232.541379929,288291,29,224008,150309.219488804,323099,51,284862,1120.0571413995,285654,284070,0,0,0,0,0,0,0,0,nonTOR
131.202.243.27,50608,224.0.0.252,5355,17,105578,454.6401712478,18.9433404687,105578,0,105578,105578,105578,0,105578,105578,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,61009,50.206.89.77,13013,17,3842947,454.8592525476,5.4645562377,192147.35,517343.986943053,1999066,86,349358.818181818,681338.806277144,1999066,86,55305.625,21816.4514656617,71405,2068,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,34251,134.170.18.137,443,6,4757071,454.9017662339,1.681707084,679581.571428572,1218893.21229697,3415939,58,1585690.33333333,1585042.19568355,3415939,669505,1445861,2070635.42481215,3836824,248644,671627,0,671627,671627,3415939,0,3415939,3415939,nonTOR
131.202.240.87,4507,131.202.240.242,50610,6,4932029,454.9851592519,1555.1408963735,643.1124005737,9181.1951422799,346485,2,643.783970761,9228.9950944964,346485,2,678829,953217.677410045,2680760,893,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.169,40020,17,116411,455.2834354142,17.1805069968,116411,0,116411,116411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,157.55.235.166,40030,17,120786,455.3507856871,16.5582103886,120786,0,120786,120786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,33827,82.161.239.177,110,6,4768997,455.4416788268,1.6775015795,681285.285714286,1475966.48129767,3958436,41,1192186.75,1882986.8685404,3958436,41,404595,568594.462247039,806652,2538,41,0,41,41,3958436,0,3958436,3958436,TOR
10.8.0.10,18420,157.55.235.169,40028,17,118442,455.9193529322,16.8859019605,118442,0,118442,118442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,33059,69.181.136.22,57191,6,4716918,456.0181033463,2.9680397242,362839.846153846,481751.403117633,1850370,20,589614.75,720832.303868194,2135842,20,981940.75,920386.802104555,2327235,243432,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,43216,70.20.28.143,4395,6,4828258,456.0651067114,3.5209386077,301766.125,221906.107716116,728633,65,482825.8,318174.112509278,842371,65,653075.2,259474.830606361,906469,229839,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,47257,82.161.239.177,110,6,4761598,456.1493851434,1.6801082326,680228.285714286,1101726.38222091,2800144,42,1190399.5,1272003.63948759,2800186,42,1582690.5,1721800.06244177,2800187,365194,1596217,0,1596217,1596217,2800144,0,2800144,2800144,TOR
2.30.116.54,58139,10.8.8.178,43020,6,477874,456.187195788,18.8334163399,59734.25,75765.3215655327,199257,28,119441.5,62443.108338711,199320,66825,113003.333333333,74793.5698394811,199296,66814,0,0,0,0,0,0,0,0,nonTOR
74.125.69.16,993,131.202.240.87,10714,6,1347862,456.2781649753,15.5802300235,67393.1,62938.6902200948,164643,37,100666,60949.5045071465,169375,140,189451.333333333,35871.4842105351,226672,122615,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,43163,70.20.28.143,4395,6,4739893,456.5503904835,3.3756036265,315992.866666667,289943.295755977,1081523,29,526654.777777778,399773.848782276,1081523,31,582970.2,346592.189638918,1022791,186891,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,138,131.202.243.255,138,17,926158,456.7255263141,2.1594587533,926158,0,926158,926158,926158,0,926158,926158,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.146,40030,17,116028,456.7862929638,17.2372186024,116028,0,116028,116028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
205.188.12.91,443,10.8.8.178,48911,6,1860033,456.9811395819,4.3009989608,265719,527742.512239634,1446856,146,620011,900839.949317857,1653540,1384,564391,768874.370736208,1446856,38841,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,48847,195.154.107.23,443,6,3501114,456.9974013985,1.1424935035,1167038,2021296.36423855,3501030,36,1750557,2475610.53941891,3501078,36,0,0,0,0,36,0,36,36,3501030,0,3501030,3501030,TOR
10.8.8.130,33104,157.56.192.53,443,6,4882534,457.3444854659,2.048116818,542503.777777778,1019766.28193557,3004718,0,976506.8,1246971.933752,3004718,44,1571079.33333333,1670565.67367594,3345321,28337,169266,0,169266,169266,3004718,0,3004718,3004718,nonTOR
10.8.8.130,44917,205.188.12.43,443,6,3812643,457.4254657465,3.1474229294,346603.909090909,730731.96118241,2446001,22,762528.6,1065511.21294067,2606913,38949,721484,1003616.5542589,2446001,271,0,0,0,0,0,0,0,0,nonTOR
74.125.133.16,993,10.8.8.234,51040,6,4404536,457.4829221512,7.7193148155,133470.787878788,329469.160964531,1914422,19,218315,449415.292265172,2094230,19,340627.75,521321.856682367,1914422,1177,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.168,40013,17,115786,457.7410049574,17.2732454701,115786,0,115786,115786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,15971,190.111.251.235,123,17,209704,457.7881203983,9.5372525083,209704,0,209704,209704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,49539,157.55.235.155,40034,17,141934,457.9593332112,14.0910564065,141934,0,141934,141934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
2.30.116.54,58139,10.8.8.178,43020,6,3243886,458.0925470254,7.3985337339,141038.52173913,351669.667324823,1713801,30,324382.9,489898.903793528,1713835,139760,270321.333333333,461769.48083616,1713863,926,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,49539,108.237.134.2,7124,17,3527627,458.0983193518,1.7008600966,705525.4,875511.588579957,1912415,648,0,0,0,0,816788.25,969277.003948261,1912415,648,0,0,0,0,0,0,0,0,nonTOR
173.194.78.189,443,10.8.8.130,60098,6,4911740,458.2897303196,2.0359383844,545748.888888889,1050860.47743569,2410370,13,1227918.75,1352222.06375885,2410383,56819,1218188.5,1363569.53374797,2410435,17851,0,0,0,0,0,0,0,0,nonTOR
131.202.243.12,54421,224.0.0.252,5355,17,96000,458.3333333333,20.8333333333,96000,0,96000,96000,96000,0,96000,96000,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,32875,45.48.229.255,19290,6,4790717,458.3865003923,3.3397923526,319381.133333333,209024.188375367,540284,31,536714.75,520576.260025025,1035520,31,749642,367524.373400731,1040790,210878,0,0,0,0,0,0,0,0,nonTOR
131.202.243.12,54421,224.0.0.252,5355,17,95978,458.4383921315,20.8381087333,95978,0,95978,95978,95978,0,95978,95978,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,37652,195.154.107.23,443,6,3552750,458.5180493984,1.6888325945,710550,1431835.29567702,3265170,601,1776375,2106376.34884605,3265808,286942,1757720.5,2132705.46984353,3265771,249670,638,0,638,638,3265170,0,3265170,3265170,TOR
10.8.8.130,44917,205.188.12.43,443,6,2049745,458.5936299393,4.8786556377,227749.444444444,375139.611245637,1201076,53,462454.25,631785.200647274,1403048,39953,461943.25,635036.366227623,1400982,678,0,0,0,0,0,0,0,0,nonTOR
10.8.8.138,56594,208.117.251.116,443,6,1759572,458.6342587857,6.8198402793,159961.090909091,217959.35498182,623974,26,258049.166666667,258695.158585093,623974,509,388266.25,578838.902940116,1247149,51,0,0,0,0,0,0,0,0,nonTOR
10.8.8.178,57926,173.194.67.189,443,6,4936734,458.8053559296,4.4563875631,235082.571428571,717732.417666819,2921539,31,617091.75,1097684.96542779,2921951,76,402094.583333333,933141.872015715,2932526,31,156230,0,156230,156230,2921539,0,2921539,2921539,nonTOR
10.8.8.178,41587,74.125.225.24,443,6,230954,458.9658546724,21.6493327676,57738.5,115422.333706841,230872,18,230930,0,230930,230930,41,1.4142135624,42,40,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,157.55.235.173,40009,17,119833,458.9720694633,16.689893435,119833,0,119833,119833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.159,40015,17,119812,459.0525156078,16.6928187494,119812,0,119812,119812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,157.55.235.173,40009,17,119800,459.0984974958,16.694490818,119800,0,119800,119800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,10715,74.125.69.16,993,6,1477967,459.4148583832,16.9151273337,61581.9583333333,72820.7176973333,237382,26,147796.7,109563.753847348,284852,1100,108340.384615385,77936.8725610012,237382,42,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,4490,131.202.240.242,21,6,616000,459.4155844156,11.3636363636,102666.666666667,122776.43901607,295834,729,205333.333333333,176717.013884723,318469,1697,131592,115737.823731052,213431,49753,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,50951,108.237.134.2,7124,6,4613895,459.4816310297,3.0343126577,354915,465315.317944008,1749050,28,568464.875,526331.200673502,1749050,51374,908520,766127.947977795,2016807,253632,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,4490,131.202.240.242,21,6,615786,459.5752420484,11.3675854924,102631,122785.785244058,295831,444,205262,176658.58822316,318269,1686,131579,115685.497829244,213381,49777,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,15685,108.237.134.2,7124,17,4611327,459.7375115666,1.3011439007,922265.4,621592.855419687,1693561,289633,4321694,0,4321694,4321694,972588.666666667,435975.245588936,1470759,660701,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,54453,195.154.107.23,443,6,3542080,459.8992682266,1.6939199566,708416,1297036.11770779,2989177,55,1770195,1723900.87668868,2989177,551213,1770822,1725481.96745141,2990922,550722,551213,0,551213,551213,2989177,0,2989177,2989177,TOR
10.8.0.6,40273,65.55.223.22,40005,17,421490,460.2718925716,4.7450710574,421490,0,421490,421490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.102,137,131.202.243.255,137,17,977561,460.3293298321,9.2065865966,122195.125,229325.579304333,561488,44,122195.125,229325.579304333,561488,44,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.159,40004,17,110789,460.3345097437,18.0523337154,110789,0,110789,110789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.102,137,131.202.243.255,137,17,977533,460.342515291,9.2068503058,122191.625,229330.033138106,561434,32,122191.625,229330.033138106,561434,32,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.241.238,137,131.202.243.255,137,17,977433,460.3896123826,9.2077922477,122179.125,229287.9681009,561451,29,122179.125,229287.9681009,561451,29,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.241.238,137,131.202.243.255,137,17,977394,460.4079828605,9.2081596572,122174.25,229290.125262266,561428,41,122174.25,229290.125262266,561428,41,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,49539,130.88.8.60,56289,17,4604119,460.4572557747,1.3031809126,920823.8,1321814.61713631,3265405,131832,0,0,0,0,1118071.75,1438823.64598269,3265405,273472,735822,0,735822,735822,3265405,0,3265405,3265405,nonTOR
10.8.8.130,45184,216.58.210.14,443,6,4901070,460.7157212609,5.3049640181,196042.8,701495.934036922,3494462,21,490107,1129419.41011192,3620373,55,100423,213574.150858485,817024,21,1406553,0,1406553,1406553,3494462,0,3494462,3494462,nonTOR
131.202.243.27,58953,224.0.0.252,5355,17,95434,461.0516168242,20.9568916738,95434,0,95434,95434,95434,0,95434,95434,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.27,58953,224.0.0.252,5355,17,95433,461.0564479792,20.9571112718,95433,0,95433,95433,95433,0,95433,95433,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,49539,130.88.8.60,56289,17,4605227,461.4321943305,1.3028673722,921045.4,797218.565904796,1689463,4308,0,0,0,0,1118764.5,766022.827596541,1689463,4308,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,45599,68.39.103.211,65514,6,4665576,461.4649938186,2.5720296915,424143.272727273,732316.052329606,2577889,49,704373.166666667,1165085.6816007,3028404,49,1036735.5,1321264.63091123,3005376,191080,1469120,0,1469120,1469120,2577889,0,2577889,2577889,nonTOR
10.8.0.6,40273,213.199.179.149,40024,17,117014,461.4832413216,17.0919719008,117014,0,117014,117014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,51563,173.252.100.27,443,6,177672,461.5246071413,22.5133954703,59224,71710.2045527692,138961,20,177672,0,177672,177672,20,0,20,20,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.149,40024,17,116950,461.7357845233,17.1013253527,116950,0,116950,116950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
178.237.17.103,443,10.8.8.178,51318,6,4200723,462.0633162434,4.5230309163,233373.5,545163.953321896,1826005,20,420072.3,749866.915708092,1944378,68,580854,806823.436766269,1890791,38814,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,54453,195.154.107.23,443,6,4693395,462.7780103742,1.7045230585,670485,1377093.7745679,3748170,38,1173348.75,1733963.75935358,3748306,38,2172073,2229633.54608824,3748662,595484,349165,0,349165,349165,3748170,0,3748170,3748170,TOR
10.8.8.130,44917,205.188.12.43,443,6,4844421,462.8004048368,4.7477293984,220200.954545454,295192.359003329,1058955,21,421383.090909091,353352.863105269,1058955,38871,463466.7,406482.855335608,1258702,630,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,58256,91.190.218.125,12350,6,3435372,462.831972782,3.7841607838,286281,643960.192194998,2131220,31,572562,865914.475747807,2169797,49,661271.8,924467.946944998,2131285,77,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,52882,173.194.78.16,993,6,3236435,462.8549623274,11.4323321803,89900.9722222222,148003.358158906,630492,33,202277.1875,169283.817442471,631615,1488,170318.947368421,170898.936881965,630492,603,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,52118,64.4.23.162,40019,6,4962247,463.096657623,8.4639075806,121030.414634146,142127.750629315,410823,13,225556.681818182,130218.167669414,410823,99,259944.555555556,193370.293736935,692125,35,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,15685,69.181.136.22,57191,17,1457374,463.1618239381,17.1541416273,60723.9166666667,151208.286541939,502749,18,0,0,0,0,63130.4347826087,154135.99990735,502749,18,0,0,0,0,0,0,0,0,nonTOR
131.202.240.157,58350,224.0.0.252,5355,17,94996,463.177396943,21.0535180429,94996,0,94996,94996,94996,0,94996,94996,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.157,58350,224.0.0.252,5355,17,94972,463.2944446784,21.0588383945,94972,0,94972,94972,94972,0,94972,94972,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,48835,2.30.116.54,58139,6,3341612,463.5487303732,10.4739868064,98282.705882353,133263.416573871,530640,109,168866.157894737,228909.260596921,784337,109,229205.714285714,151987.336479786,585286,133844,0,0,0,0,0,0,0,0,nonTOR
173.252.100.27,443,10.8.8.178,47132,6,4225553,463.8446139476,1.656587907,704258.833333333,1570567.3277989,3905530,46,2112753.5,2589198.05142838,3943593,281914,1395830,2175528.31651096,3905915,54021,38063,0,38063,38063,3905530,0,3905530,3905530,nonTOR
10.8.0.6,40273,213.199.179.159,40004,17,109871,464.1807210274,18.2031655305,109871,0,109871,109871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
157.56.52.13,40011,10.8.8.134,56748,6,1449522,464.2909869598,9.6583563409,111501.692307692,150970.238953678,485571,19,241587,198599.084657508,590129,45,196098.833333333,187163.239238283,485571,265,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.162,40031,17,116263,464.4641889509,17.2023773686,116263,0,116263,116263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
173.194.78.189,443,10.8.8.130,60098,6,4949457,464.899482913,3.0306354818,353532.642857143,1081786.95889765,4096304,40,618647.125,1427284.74737869,4135807,40,989313,1742824.9006115,4096584,2773,852873,0,852873,852873,4096304,0,4096304,4096304,nonTOR
10.8.0.6,40273,213.199.179.171,40004,17,113989,464.9571449877,17.545552641,113989,0,113989,113989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
74.125.69.16,993,131.202.240.87,10743,6,1496325,465.1395920004,16.7076002874,62346.875,78908.1266241413,313202,34,97718.4,83294.2212776922,313202,65,186933.5,114818.26775014,385925,19704,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,15685,69.181.136.22,57191,17,985667,465.6745127918,17.2472041775,61604.1875,153962.60468318,465478,30,0,0,0,0,65141.0666666667,158692.193343622,465478,30,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,157.55.235.147,40017,17,111653,465.7286414158,17.9126400545,111653,0,111653,111653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.178,54269,134.170.25.26,443,6,216839,465.7833692279,13.835149581,108419.5,153208.119172908,216754,85,216839,0,216839,216839,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56833,173.252.100.27,443,6,176045,465.7899968758,17.0410974467,88022.5,71868.2119194571,138841,37204,176045,0,176045,176045,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,10773,74.125.202.16,993,6,2055588,466.0466980737,17.5132370884,58731.0857142857,86062.9163476183,444209,40,137039.2,132500.58321284,491134,176,105393.315789474,100223.836502242,444209,76,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,15685,69.181.136.22,57191,17,984573,466.1919431063,17.2663682632,61535.8125,154975.86850742,468193,28,0,0,0,0,65306.2,159653.866679138,468193,28,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.145,40026,17,113626,466.4425395596,17.6016052664,113626,0,113626,113626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,45599,68.39.103.211,65514,6,4575006,466.4474756973,2.4043684314,457500.6,607025.912175859,2048759,63,721233.833333333,789487.305597352,2048759,63,759898.333333333,570186.669839214,1149973,105520,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.159,40015,17,117832,466.7662434653,16.9733179442,117832,0,117832,117832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,51146,64.4.23.162,40019,6,788040,466.981371504,12.6897111822,87560,113472.14950815,249107,16,107964.6,114168.367686939,249147,44,172939,131193.194213724,249123,21451,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,60674,68.186.166.162,11413,6,2370441,467.0017098084,4.640486728,237044.1,236932.658000562,731614,69,514647.75,470981.70258187,1030310,69,466635.2,436066.042661774,1043464,65276,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61684,74.125.226.163,443,17,4157136,467.1485368773,2.6460524746,415713.6,1261937.19146382,4006902,85,831427.2,1775544.97113695,4006902,85,1032763.75,2016114.49864624,4056743,312,68890,0,68890,68890,4006902,0,4006902,4006902,nonTOR
10.8.8.134,40904,69.92.223.126,15157,6,4754135,467.1722616207,3.9965209234,264118.611111111,263364.481141996,761297,37,528237.222222222,466244.662375286,1031363,37,511120.125,495999.478410278,1038206,42,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,38968,158.222.191.234,55045,6,4673705,467.2952186755,4.2792602443,245984.473684211,256017.606582127,820333,32,495506.111111111,405739.436186404,1028503,32,496207.555555556,413871.820201047,1042618,44,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,49539,130.88.8.60,56289,17,1245126,467.4225741009,3.2125262825,415042,378008.111763491,844257,131725,1245126,0,1245126,1245126,844257,0,844257,844257,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,49539,108.237.134.2,7124,17,4861607,467.5408769158,1.6455464212,694515.285714286,1616080.51259487,4332234,35,972321.4,1892467.28110338,4332833,35,528446,0,528446,528446,35,0,35,35,4332234,0,4332234,4332234,nonTOR
10.8.8.130,51413,108.0.130.54,54622,17,431810,467.7983372317,4.6316667053,431810,0,431810,431810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,64.4.23.151,40023,17,2150392,467.8216808842,2.7901889516,430078.4,573883.887148176,1428481,4038,919313,858996.146212543,1526715,311911,921259.5,1158223.22991404,1740247,102272,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,34251,134.170.18.137,443,6,4419508,467.92538898,1.8101562436,631358.285714286,833479.694054333,2379480,31,1473169.33333333,854027.497230817,2379480,683393,1329406.33333333,1322622.01121951,2805621,252298,0,0,0,0,0,0,0,0,nonTOR
10.8.8.178,54299,78.46.223.24,53,17,950610,468.120470014,2.1039122248,950610,0,950610,950610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.178,54299,198.7.63.141,53,17,950603,468.1239171347,2.1039277175,950603,0,950603,950603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,14412,198.7.63.141,53,17,284016,468.2834769872,7.0418567968,284016,0,284016,284016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,26223,198.7.63.141,53,17,283921,468.4401646937,7.0442130029,283921,0,283921,283921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,54415,108.61.56.35,123,17,204924,468.4663582596,9.7597157971,204924,0,204924,204924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
74.125.69.16,993,131.202.240.87,10743,6,3442748,468.5210767677,12.1995568656,83969.4634146341,228202.784651732,1439125,23,136746,296513.805444058,1509443,29,229379.133333333,353063.195131828,1439125,81,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,33827,82.161.239.177,110,6,4634133,468.6960861935,1.7263207595,662019,1312929.45888802,3591052,43,1544711,1773012.19433229,3591392,477840,1544583.33333333,1774370.03737561,3591359,441064,340,0,340,340,3591052,0,3591052,3591052,TOR
10.0.2.15,40414,195.154.82.180,443,6,4631939,468.9180924015,1.7271384619,661705.571428572,1678085.70293433,4465819,53,1157984.75,2206575.77061977,4465872,173,2314344.5,3094570.09636953,4502536,126153,166067,0,166067,166067,4465819,0,4465819,4465819,TOR
10.8.0.6,40273,68.180.110.66,12732,17,93818,468.9931569635,21.3178707711,93818,0,93818,93818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,33104,157.56.192.53,443,6,4999910,469.008442152,2.0000360006,555545.555555556,1113527.45571922,3446160,25,929764.2,1439745.73666089,3446204,860,1285786,1876679.97875051,3446185,59180,1201757,0,1201757,1201757,3446160,0,3446160,3446160,nonTOR
157.56.126.188,443,131.202.240.242,5589,6,4987998,469.1260902671,2.0048123516,554222,804444.788447131,2233137,50456,540881,651135.35827046,1683437,107039,1546499.33333333,885565.45986524,2233137,546962,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.169,40027,17,110843,469.1320155535,18.0435390598,110843,0,110843,110843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,15685,111.221.77.160,40017,17,255701,469.2981255451,7.8216354258,255701,0,255701,255701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50127,72.39.249.200,18990,6,597860,470.0097012679,31.7800153882,33214.4444444444,55480.1227693012,237812,8,54350.9090909091,68458.0860460684,237812,76,92618.5,74488.8789249778,239919,43797,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,33827,82.161.239.177,110,6,3465670,470.0389823613,1.73126697,693134,1027846.62883939,2290924,43,1155223.33333333,1145587.13347451,2290970,43,1174659,0,1174659,1174659,0,0,0,0,0,0,0,0,TOR
10.0.2.15,54453,195.154.107.23,443,6,4620376,470.0916115918,1.7314608162,660053.714285714,965601.851634118,2125220,70,1155094,1050340.75035866,2125220,134,1247234,1009242.19507906,1960876,533592,0,0,0,0,0,0,0,0,TOR
10.8.8.134,34251,134.170.18.137,443,6,4533933,470.2319156459,1.764472479,647704.714285714,936490.575234247,2703193,31,1511311,1043197.62575075,2703193,764293,1371341,1520490.59903342,3118076,344418,764293,0,764293,764293,2703193,0,2703193,2703193,nonTOR
10.8.8.130,37814,74.125.207.120,443,6,225412,470.2500310542,17.7452841907,75137.3333333333,130007.452218453,225257,34,225291,0,225291,225291,155,0,155,155,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,58033,72.21.91.187,443,6,65911,470.3312041996,75.8598716451,16477.75,19890.1589464908,40215,8,65903,0,65903,65903,12848,18042.5366287559,25606,90,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,12644,198.7.63.141,53,17,282694,470.4733740369,7.0747875795,282694,0,282694,282694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,45788,198.52.200.39,443,6,4614137,470.7272454199,1.7338020089,659162.428571429,1339142.59023387,3623313,37,1153534.25,1681195.93722591,3623313,38542,475990.5,467210.199067294,806358,145623,38542,0,38542,38542,3623313,0,3623313,3623313,TOR
10.8.8.130,45184,216.58.210.14,443,6,4848991,470.8195993764,4.9494833049,210825.695652174,813920.092870326,3933225,2,523408.222222222,1331016.64636931,4055778,54,363540.769230769,1120040.96049045,4083410,20,765501,0,765501,765501,3933225,0,3933225,3933225,nonTOR
131.202.240.150,56772,173.252.100.27,443,6,174107,470.9747454152,17.2307833688,87053.5,69732.7494402738,136362,37745,174107,0,174107,174107,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,40273,213.199.179.143,40026,17,114637,471.0521035966,17.4463742073,114637,0,114637,114637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,55793,207.241.224.2,80,6,2131258,471.0832756991,5.1612709489,213125.8,309949.548173319,1005631,9,225125.4,126047.160992622,290000,355,462774,423367.332686404,1005646,17179,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,35774,173.252.110.27,443,6,174065,471.0883865223,17.2349409703,87032.5,72019.532770631,137958,36107,174065,0,174065,174065,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50132,31.13.73.10,443,6,173937,471.4350598205,22.9968321864,57979,100396.593189211,173907,9,173937,0,173937,173937,21,0,21,21,0,0,0,0,0,0,0,0,nonTOR
205.188.12.91,443,10.8.8.178,48911,6,2544893,471.5325948871,5.8941574361,181778.071428571,205778.347547686,671490,14,424148.833333333,338940.221755646,885150,5616,328423,295405.385853068,878259,5577,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,52956,71.59.228.102,5624,6,4571624,471.6048388931,2.624887786,415602.181818182,479047.60063564,1723124,34,680926.833333333,758410.480690086,2009613,34,1071273.75,808499.033255812,2203445,330380,0,0,0,0,0,0,0,0,nonTOR
